name,name group,lowlevel.spectral_centroid.mean,lowlevel.spectral_centroid.max,lowlevel.spectral_centroid.min,lowlevel.spectral_centroid.stdev,lowlevel.spectral_flux.max,lowlevel.spectral_flux.mean,lowlevel.spectral_flux.min,lowlevel.spectral_flux.stdev,lowlevel.spectral_rms.max,lowlevel.spectral_rms.mean,lowlevel.spectral_rms.min,lowlevel.spectral_rms.stdev,lowlevel.spectral_spread.max,lowlevel.spectral_spread.mean,lowlevel.spectral_spread.min,lowlevel.spectral_spread.stdev,lowlevel.zerocrossingrate.max,lowlevel.zerocrossingrate.mean,lowlevel.zerocrossingrate.min,lowlevel.zerocrossingrate.stdev,lowlevel.barkbands_flatness_db.max,lowlevel.barkbands_flatness_db.mean,lowlevel.barkbands_flatness_db.min,lowlevel.barkbands_flatness_db.stdev,lowlevel.erbbands_flatness_db.max,lowlevel.erbbands_flatness_db.mean,lowlevel.erbbands_flatness_db.min,lowlevel.erbbands_flatness_db.stdev,lowlevel.melbands_flatness_db.max,lowlevel.melbands_flatness_db.mean,lowlevel.melbands_flatness_db.stdev,lowlevel.melbands_flatness_db.min,centroid,effectiveduration,logattacktime.logpoint1,logattacktime.logpoint2,logattacktime.logpoint3,logattacktime.decimalpoint1,logattacktime.decimalpoint2,logattacktime.decimalpoint3,
tbtb_gref_mf_sol3_12,wind,658.8391723632812,11329.828125,435.0603332519531,622.9900512695312,0.06612269580364227,0.003112219972535968,5.4637628636555746e-05,0.006809545680880547,0.007625936064869165,0.004935436882078648,2.0119620103287161e-07,0.0030331837479025126,40815008.0,2142815.0,298160.5,3484936.0,0.04736328125,0.016799086704850197,0.0,0.006572875659912825,0.6170694828033447,0.5148383378982544,0.11382634937763214,0.09081094712018967,0.5566937923431396,0.4404541850090027,0.037091679871082306,0.16388675570487976,0.686840832233429,0.5721227526664734,0.08680016547441483,0.2238137423992157,0.47816452383995056,6.255260944366455,-0.5012676119804382,0.32108843326568604,0.6363945603370667,0.31530611104120165,2.0945389131667667,4.3290695218514275,
trpu_gref_mf_sol2_12,wind,1103.956787109375,1707.8553466796875,606.6099853515625,140.36448669433594,0.10330839455127716,0.010232975706458092,0.0003418959677219391,0.009737063199281693,0.008039605803787708,0.005324775353074074,1.2144903848820832e-05,0.0027012622449547052,18275338.0,1989602.625,655696.1875,2662034.0,0.072265625,0.04024708643555641,0.0078125,0.009560378268361092,0.3603883385658264,0.2994527518749237,0.09105587005615234,0.04858658090233803,0.4287566840648651,0.35784852504730225,0.03186639025807381,0.11323249340057373,0.434114933013916,0.3585599958896637,0.0369778648018837,0.1847493201494217,0.4759753346443176,7.16145133972168,-0.30223309993743896,0.1538548767566681,0.652471661567688,0.4986167918181127,1.425131294124911,4.492330105179257,
trpu_gref_mf_sol3_12,wind,1217.00146484375,2193.60498046875,719.1414184570312,181.07925415039062,0.06141318753361702,0.005201103165745735,0.00011721248301910236,0.004998399876058102,0.007843664847314358,0.005088773090392351,2.6043783236673335e-06,0.0029455001931637526,11632528.0,2236052.5,620280.3125,2755115.5,0.06689453125,0.04821699485182762,0.001953125,0.00976185966283083,0.5024901032447815,0.41644424200057983,0.12018048763275146,0.11107667535543442,0.5128161311149597,0.41826727986335754,0.024659423157572746,0.14613819122314453,0.525114893913269,0.43112561106681824,0.07674270123243332,0.1890752762556076,0.47025713324546814,6.171065807342529,0.06143367663025856,0.1780952364206314,1.3300453424453735,1.1519501260955136,1.5069374862212963,21.381853147422355,
trpu_gref_mf_sol4_12,wind,1322.4781494140625,2809.28271484375,470.61279296875,285.7031555175781,0.07449619472026825,0.0070287976413965225,9.772915655048564e-05,0.007193203549832106,0.007387799676507711,0.004696602933108807,8.242833473559585e-07,0.0026623099111020565,17291714.0,2686885.25,876099.875,2650734.75,0.0732421875,0.0443551205098629,0.00048828125,0.015366247855126858,0.5997124910354614,0.4677720367908478,0.0825190544128418,0.11370028555393219,0.6057401299476624,0.4715903699398041,0.024013638496398926,0.15701493620872498,0.6174564361572266,0.49286869168281555,0.09018750488758087,0.16549913585186005,0.4889596402645111,6.683084011077881,0.4860045611858368,0.2738775610923767,3.3358731269836426,3.0619955921872015,1.878787063202971,2167.070933085658,
tubb_gref_mf_sol0_12,wind,299.0665588378906,1285.5428466796875,210.895263671875,151.48800659179688,0.13982222974300385,0.03933728486299515,0.002185589401051402,0.02404143661260605,0.011647576466202736,0.0057374257594347,2.1245008611003868e-05,0.0032336837612092495,14334437.0,2064153.5,333358.9375,2918263.25,0.029296875,0.009847985580563545,0.0,0.0035610543563961983,0.5036711096763611,0.443554162979126,0.16578309237957,0.06083256006240845,0.47798651456832886,0.3512791395187378,0.04053522273898125,0.12816959619522095,0.6692617535591125,0.5860474109649658,0.07834108918905258,0.2864711880683899,0.49425008893013,3.682539701461792,-0.16013875603675842,0.1083446741104126,0.7999546527862549,0.691609967903556,1.283348697338418,6.308914659921455,
tubb_gref_mf_sol1_12,wind,421.14642333984375,2297.884033203125,184.595458984375,267.4010314941406,0.06221999600529671,0.01316259615123272,0.000578861276153475,0.009364120662212372,0.007773822173476219,0.0048707933165133,1.0666218486221624e-06,0.0029144231230020523,11368546.0,1833495.375,264210.78125,2570964.75,0.0302734375,0.013071529567241669,0.00048828125,0.0036099052522331476,0.5257591009140015,0.4508642852306366,0.09434463083744049,0.07758919894695282,0.5060992240905762,0.40728506445884705,0.035020459443330765,0.143792524933815,0.6745297312736511,0.5796410441398621,0.09454349428415298,0.1986057162284851,0.4922117590904236,4.033650875091553,0.008716026321053505,0.10199546813964844,1.1222676038742065,1.0202721365770788,1.264723150023699,13.251578203414489,
vcl_gref_a_mf_sol3_12,string,991.31787109375,1577.7119140625,401.146728515625,285.7481689453125,0.06110641360282898,0.025093914940953255,0.0004549300647340715,0.013391110114753246,0.008025150746107101,0.004356878809630871,5.8536948927212507e-05,0.0022101947106420994,8538198.0,3041060.75,1297049.125,1352372.875,0.08642578125,0.04689372703433037,0.0009765625,0.018124423921108246,0.40685686469078064,0.27587416768074036,0.1651218682527542,0.033067114651203156,0.39391082525253296,0.2901511490345001,0.04815126955509186,0.042046643793582916,0.4881134629249573,0.32174262404441833,0.05408201739192009,0.2333308756351471,0.497270792722702,7.71113395690918,-0.10562614351511002,0.2149433046579361,0.9990476369857788,0.7841043378546491,1.6403756149929878,9.978095057621283,
vcl_gref_a_mf_sol4_12,string,1777.7314453125,2405.817138671875,239.02023315429688,344.97467041015625,0.14147987961769104,0.05618434026837349,0.0024204454384744167,0.029239337891340256,0.008075810968875885,0.004347171168774366,9.129410318564624e-05,0.0019218932138755918,19995830.0,3220713.75,1842531.25,1390415.125,0.10693359375,0.06736151874065399,0.0029296875,0.021752241998910904,0.4613553583621979,0.25813791155815125,0.10882894694805145,0.03694875165820122,0.358826607465744,0.2965088188648224,0.0678315982222557,0.05310871824622154,0.5557846426963806,0.2901037633419037,0.051835253834724426,0.17030039429664612,0.49367135763168335,7.176576137542725,0.025575168430805206,0.20988662540912628,1.270544171333313,1.0606575028984986,1.6213867715611474,18.644217956943653,
vcl_gref_c_mf_sol1_12,string,267.8053283691406,1481.1845703125,110.81060791015625,130.65277099609375,0.043564531952142715,0.017956899479031563,0.0005003544501960278,0.009504575282335281,0.01110162865370512,0.006012967322021723,5.127289114170708e-05,0.0032214249949902296,17984744.0,2218561.25,714619.375,2159731.0,0.02978515625,0.01170395314693451,0.00244140625,0.004394507501274347,0.47323936223983765,0.3406122028827667,0.17972181737422943,0.04579717665910721,0.3466391861438751,0.25445273518562317,0.05010949820280075,0.05444519221782684,0.6256373524665833,0.4685986042022705,0.05305841192603111,0.2924700081348419,0.45353832840919495,6.552312850952148,-0.0812780112028122,0.19476190209388733,1.0240815877914429,0.8293197131440961,1.56589234883601,10.57016064594217,
vcl_gref_c_mf_sol2_12,string,478.4447326660156,828.6929321289062,178.28395080566406,107.65325927734375,0.068585604429245,0.02764878422021866,0.0007814296404831111,0.014818954281508923,0.009899042546749115,0.004815296269953251,3.05778048641514e-05,0.0026318442542105913,15751906.0,2337691.0,1013547.5625,1898699.625,0.0478515625,0.019805163145065308,0.0009765625,0.007796308491379023,0.4835052192211151,0.28580817580223083,0.20858453214168549,0.033845920115709305,0.3536819815635681,0.2883700728416443,0.05349928140640259,0.04784214124083519,0.6074492931365967,0.38708773255348206,0.03760145977139473,0.3012423515319824,0.46292760968208313,7.174807071685791,0.1934085637331009,0.24467119574546814,1.8056915998458862,1.5610203464812293,1.7565931940799457,63.928070977862326,
vcl_gref_d_mf_sol2_12,string,511.42034912109375,1073.2838134765625,276.0448913574219,99.03398895263672,0.06986666470766068,0.025535600259900093,0.0006778373499400914,0.013169328682124615,0.00969213992357254,0.004866470117121935,4.188618186162785e-05,0.002175313653424382,21793624.0,2206656.5,1132623.875,1563709.25,0.0419921875,0.02118539623916149,0.005859375,0.006181615870445967,0.3671698570251465,0.2579650282859802,0.12471522390842438,0.02638823166489601,0.3363569676876068,0.2559153139591217,0.047382403165102005,0.04422600567340851,0.4773794114589691,0.34954312443733215,0.02804289199411869,0.21310678124427795,0.4616229832172394,6.957868576049805,-0.4471028745174408,0.1804308444261551,0.5376190543174744,0.3571882183384893,1.5150635309339853,3.4484112584489766,
vcl_gref_d_mf_sol3_12,string,965.831787109375,3175.19287109375,457.15875244140625,364.8468933105469,0.1162199154496193,0.03863430395722389,0.0018412253120914102,0.022980468347668648,0.009176226332783699,0.003915636800229549,1.957307631528238e-06,0.0019258272368460894,7483624.5,2165538.25,1304908.375,588037.375,0.15771484375,0.043624162673950195,0.00341796875,0.016973553225398064,0.3494097888469696,0.2733203172683716,0.041065316647291183,0.04557941108942032,0.37974485754966736,0.31604745984077454,0.10432863980531693,0.04121606424450874,0.43860286474227905,0.32450416684150696,0.046242039650678635,0.06848137080669403,0.4359751343727112,5.254603385925293,-0.2644626498222351,0.22748298943042755,0.7714058756828308,0.5439229081465191,1.6884297252967193,5.907529182628085,
vcl_gref_g_mf_sol1_12,string,281.9439392089844,1267.962158203125,107.22162628173828,158.8978729248047,0.055049825459718704,0.010567995719611645,0.0009267042041756213,0.00636582775041461,0.012631287798285484,0.005077787209302187,7.448506221408024e-05,0.0039872219786047935,19101754.0,3280182.25,691976.4375,2749093.75,0.0458984375,0.013075494207441807,0.0,0.0072531746700406075,0.6136093735694885,0.3678903579711914,0.1711750030517578,0.09852896630764008,0.36640962958335876,0.25359341502189636,0.042100824415683746,0.06741107255220413,0.7323036193847656,0.4972468912601471,0.1050441563129425,0.26882970333099365,0.3771161735057831,7.271111011505127,0.01293285470455885,0.37689343094825745,1.4071202278137207,1.0302268270696757,2.3817349572576823,25.534080769687638,
vcl_gref_g_mf_sol2_12,string,483.58233642578125,1234.2872314453125,259.35101318359375,111.8804931640625,0.0481000579893589,0.024129381403326988,0.0013871281407773495,0.009336178191006184,0.009082210250198841,0.005236482713371515,2.7148368531015876e-07,0.0021366779692471027,15872355.0,1951775.75,1248274.125,1174063.125,0.04541015625,0.025796817615628242,0.001953125,0.008302666246891022,0.3603881895542145,0.27519506216049194,0.05986868590116501,0.029441772028803825,0.326362669467926,0.27719566226005554,0.053287308663129807,0.0424221009016037,0.4847460687160492,0.3712674677371979,0.03045538067817688,0.1374252885580063,0.4691293239593506,7.463787078857422,-0.009216262958943844,0.15947845578193665,1.13848078250885,0.9790023562103506,1.4437049840703868,13.755639403498751,
vln_gref_a_mf_sol4_12,string,2273.94140625,3348.177734375,364.2672424316406,784.0198364257812,0.07050327211618423,0.023144854232668877,0.002540163928642869,0.010469288565218449,0.006852035876363516,0.0033611534163355827,4.382499696475861e-07,0.0017374504823237658,23068206.0,3782427.25,2374480.5,2022665.125,0.1328125,0.07485339790582657,0.00048828125,0.02916182205080986,0.4148854911327362,0.23908761143684387,0.060409437865018845,0.039833225309848785,0.34231358766555786,0.2635250985622406,0.041944969445466995,0.08374928683042526,0.4813256859779358,0.26121461391448975,0.06243317574262619,0.15428391098976135,0.4741617441177368,7.553083896636963,0.3270089030265808,0.5841042995452881,2.7073922157287598,2.123287988907492,3.8379940714505882,509.79106067580443,
vln_gref_a_mf_sol5_12,string,2702.65673828125,3624.02099609375,250.72520446777344,1000.1871337890625,0.06626268476247787,0.025021668523550034,0.0015633906004950404,0.014497606083750725,0.0048157633282244205,0.0026975369546562433,1.683137043073657e-06,0.001507371198385954,19831180.0,3842742.25,2261586.5,1977805.5,0.166015625,0.10810219496488571,0.0,0.0509699210524559,0.42443224787712097,0.25911131501197815,0.08534885197877884,0.04488816857337952,0.376473605632782,0.2804962992668152,0.04430513083934784,0.093434177339077,0.5339677333831787,0.28858211636543274,0.07448512315750122,0.1901247650384903,0.4807131588459015,5.82190465927124,0.024906184524297714,0.4804081618785858,1.5394331216812134,1.0590249318960117,3.0227912880909784,34.62845550978204,
vln_gref_d_mf_sol3_12,string,1734.5439453125,2252.536376953125,351.8846740722656,469.5640869140625,0.06532642245292664,0.023824255913496017,0.0023313784040510654,0.011309364810585976,0.006670151371508837,0.0035916785709559917,4.999368684366345e-06,0.0018075553234666586,18795532.0,3135234.75,2012186.125,1927783.75,0.10205078125,0.05817614123225212,0.0,0.01968332566320896,0.4602552056312561,0.21942907571792603,0.11043600738048553,0.039730992168188095,0.3341083526611328,0.26617667078971863,0.04113447293639183,0.0792529284954071,0.5184940695762634,0.24292553961277008,0.06068414822220802,0.17671319842338562,0.48094332218170166,7.344308376312256,-0.027385791763663292,0.4715646207332611,1.4104535579681396,0.9388889077533138,2.96186064188393,25.73081592781196,
vln_gref_d_mf_sol4_12,string,1672.405029296875,2938.013916015625,386.5017395019531,511.4186706542969,0.10186446458101273,0.037837520241737366,0.004014492500573397,0.01862349547445774,0.008460952900350094,0.004037212114781141,0.00020658627909142524,0.0020431261509656906,18170234.0,3688683.75,2400924.0,1928574.75,0.09912109375,0.05550084635615349,0.00048828125,0.02240426279604435,0.4408363997936249,0.25059425830841064,0.130220428109169,0.04408523812890053,0.3754366934299469,0.28124135732650757,0.03177500143647194,0.08750171214342117,0.543848991394043,0.2829417884349823,0.06408312916755676,0.16052506864070892,0.47752460837364197,6.717891216278076,0.28293174505233765,0.364376425743103,2.2827436923980713,1.9183672209652114,2.314069646392427,191.75367338890356,
vln_gref_e_mf_sol4_12,string,2583.520751953125,3614.90234375,317.1026611328125,983.111572265625,0.06810826808214188,0.03112378716468811,0.001700479770079255,0.016982538625597954,0.005755067337304354,0.002967249834910035,3.993578866356984e-05,0.0015468185301870108,9096670.0,3968539.0,2566267.5,1612164.625,0.17919921875,0.10312262177467346,0.00146484375,0.05138511210680008,0.475167840719223,0.24317926168441772,0.11010885238647461,0.0559997484087944,0.3858887255191803,0.24715669453144073,0.03988780453801155,0.07514391094446182,0.5461661219596863,0.2542790472507477,0.083491750061512,0.1623004525899887,0.4939439594745636,6.960838794708252,-0.17424869537353516,0.5114966034889221,1.1809977293014526,0.669501114993022,3.247107026747685,15.17042435617686,
vln_gref_e_mf_sol5_12,string,2979.647216796875,4014.080078125,401.21466064453125,737.8130493164062,0.07046341150999069,0.031999677419662476,0.0029418659396469593,0.013706610538065434,0.005494467914104462,0.0030745069961994886,6.857592234155163e-05,0.0012653544545173645,14937786.0,4356038.0,2242781.0,1414294.0,0.271484375,0.13219301402568817,0.0,0.05935932323336601,0.5045056939125061,0.2524913549423218,0.10789075493812561,0.056749213486909866,0.3612316846847534,0.27083441615104675,0.04191790148615837,0.06887179613113403,0.5761678814888,0.274954229593277,0.07063936442136765,0.1802072674036026,0.5256935358047485,7.800045490264893,0.24400487542152405,0.3422902524471283,2.0961904525756836,1.7539001911426901,2.1993292615433755,124.79306533646074,
vln_gref_g_mf_sol2_12,string,1032.7401123046875,1599.282958984375,240.8877410888672,442.83831787109375,0.03270476683974266,0.01521203014999628,0.0029905319679528475,0.005581357982009649,0.007133453618735075,0.004046173300594091,1.2812621434932225e-06,0.0024907966144382954,22182918.0,3816544.5,1741910.0,2392983.5,0.0771484375,0.04033627733588219,0.00244140625,0.018025830388069153,0.4117375612258911,0.21518303453922272,0.05797569081187248,0.061458222568035126,0.32835912704467773,0.22540749609470367,0.050563450902700424,0.07178158313035965,0.5302368998527527,0.2852771282196045,0.08798778802156448,0.14376403391361237,0.48643019795417786,6.942131519317627,0.1507807970046997,0.6759636998176575,2.091042995452881,1.4150793616480326,4.742023477520046,123.32269174999614,
vln_gref_g_mf_sol3_12,string,1251.1011962890625,1708.5567626953125,382.61944580078125,320.67523193359375,0.08762474358081818,0.027638332918286324,0.0014305143849924207,0.017123045399785042,0.0071565862745046616,0.0037711889017373323,7.768557225062978e-06,0.0021030709613114595,22987516.0,3153473.0,1782827.0,2195020.0,0.0830078125,0.05594442039728165,0.0,0.021951554343104362,0.4739771783351898,0.26564139127731323,0.12511016428470612,0.047156739979982376,0.3850928544998169,0.29359135031700134,0.03861916437745094,0.09982103854417801,0.5308484435081482,0.30427077412605286,0.05734701827168465,0.22981423139572144,0.46223872900009155,6.588095188140869,-0.25359171628952026,0.5634920597076416,1.1212018728256226,0.5577098100022883,3.660092486770121,13.219099539550806
